Date,Count
2001,31
2002,28
2003,30
2004,61
2005,61
2006,72
2007,66
2008,123
2009,10
2010,50
2011,36
2012,45
2013,30
2014,27
2015,26
2016,21
2017,12
2018,33
2019,69
2020,25
