Program,State,CD,Facilities,Percent
CAA,UT,,8,1.5037593984962405
CWA,UT,,116,1.1591885680023983
RCRA,UT,,35,1.7500000000000002
CAA,UT,2,4,4.938271604938271
CWA,UT,2,27,1.1020408163265307
RCRA,UT,2,21,3.1484257871064467
