Date,Count
2001,39
2002,33
2003,35
2004,39
2005,55
2006,71
2007,137
2008,146
2009,148
2010,120
2011,108
2012,60
2013,88
2014,75
2015,66
2016,62
2017,39
2018,64
2019,73
2020,37
