Program,State,CD,Facilities,Percent
CAA,PA,,152,1.7167381974248928
CWA,PA,,2686,13.789208891626881
RCRA,PA,,120,0.523354703650399
CAA,PA,14,5,0.625
CWA,PA,14,82,18.262806236080177
RCRA,PA,14,6,0.37220843672456577
