Program,State,CD,Facilities,Percent
CAA,GA,,39,0.9906019812039624
CWA,GA,,2109,4.4059581757787205
RCRA,GA,,105,2.0787962779647593
CAA,GA,2,5,1.2594458438287155
CWA,GA,2,218,14.295081967213113
RCRA,GA,2,17,4.009433962264151
