Program,State,CD,Facilities,Percent
CAA,MI,,99,3.4422809457579975
CWA,MI,,1460,45.06172839506173
RCRA,MI,,468,1.933484817186532
CAA,MI,9,2,1.4925373134328357
CWA,MI,9,38,26.573426573426573
RCRA,MI,9,28,1.7167381974248928
