,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
167137,DISCOVERY BAY WWTP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001103911,37.894722,-121.587222
9952,LIVE OAK ESTATES,13,,http://echo.epa.gov/detailed-facility-report?fid=110070092501,38.27461,-121.32829
11826,ARYZTA LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110070088960,37.97156,-121.24465
15467,INDUSTRIAL SOLUTION SERVICE EVERGREEN ASSETS LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110070090510,37.97592,-121.25068
42116,M  R METAL SALES INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110070088980,38.13401,-121.24839
63320,CAPTIVE PLASTICS INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110070090488,37.79686,-121.28934
91483,PELORIA PARADISE POINT LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110070096943,38.0452,-121.4184
100309,MOUNTAIN COMMUNITY SERVICES DISTRICT,13,,http://echo.epa.gov/detailed-facility-report?fid=110070096160,37.79639,-121.51993
129374,CENTRAL CA TRACTION CO,13,,http://echo.epa.gov/detailed-facility-report?fid=110070088987,37.9485,-121.32103
140140,AIR PRODUCTS AND CHEMICALS,13,,http://echo.epa.gov/detailed-facility-report?fid=110070088878,38.266304,-121.308076
174064,TOKAY VALLEY RECYCLING INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110057079085,38.13272,-121.2518
175110,CLEAN PLANET INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110070096148,37.943022,-121.328666
56262,RECONSERVE OF CALIFORNIA STOCKTON INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110058902424,37.91144,-121.26666000000002
68208,IRONHOUSE SD WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110037253281,37.99783,-121.70746
17958,BRENTWOOD WASTEWATER TREATMENT PLANT,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055699882,37.95811,-121.686655
49191,ARDEX STOCKTON PLANT,11,,http://echo.epa.gov/detailed-facility-report?fid=110058267432,37.93546,-121.22294
76954,WHITE SLOUGH WPCF,11,,http://echo.epa.gov/detailed-facility-report?fid=110000511438,38.088333,-121.38361100000002
80860,STOCKTON YARD,11,,http://echo.epa.gov/detailed-facility-report?fid=110070088955,37.93079,-121.2722
85102,DIAMOND WALNUT GROWERS INCORPORATED,11,,http://echo.epa.gov/detailed-facility-report?fid=110000520776,37.94542,-121.25587
136961,PRODUCTION CAR CARE PROD,11,,http://echo.epa.gov/detailed-facility-report?fid=110065704296,37.95642,-121.27775
