Program,State,CD,Facilities,Percent
CAA,TX,,278,5.009911695801046
CWA,TX,,2664,6.977475117862755
RCRA,TX,,369,2.504241601628775
CAA,TX,12,3,2.6785714285714284
CWA,TX,12,31,3.2460732984293195
RCRA,TX,12,5,1.5337423312883436
