Date,Sum_District,Sum_State
2010,12935363.628,31257719.91069999
2011,14563286.826000001,33670327.91066299
2012,14412699.356000008,32350024.608584017
2013,14695713.562000003,34050040.372
2014,14277760.544,32445102.323999997
2015,13674576.101999996,31422258.003999997
2016,13338174.591999996,29139499.446000017
2017,13614121.884000001,29293279.34200003
2018,14609193.558000004,31831359.734000005
