Date,Count
2001,380
2002,267
2003,278
2004,310
2005,386
2006,460
2007,319
2008,257
2009,261
2010,241
2011,162
2012,226
2013,264
2014,446
2015,282
2016,407
2017,368
2018,513
2019,494
2020,144
