,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
39590,CITY OF ROBERT LEE,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110006687497,31.886,-100.552
47118,CISCO WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110033635092,32.404278000000005,-98.974222
72478,LAWN WTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056356731,32.040701,-99.533305
87007,CITY OF RISING STAR WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020144048,32.099306,-98.944889
41449,BLANKET WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110022290723,31.818231,-98.789925
55217,LANDERS PRECAST CONCRETE,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070113678,31.56987,-100.5757
1366,ARNOLD STONE SANTO FACILITY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110044904850,32.536946,-98.270284
9202,LAKE GRANBURY RV RANCH,12,,http://echo.epa.gov/detailed-facility-report?fid=110023133232,32.384570000000004,-97.68014
33825,CITY OF DUBLIN WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110009779506,32.064155,-98.340073
36822,GRAYDEN CEDARWORKS,12,,http://echo.epa.gov/detailed-facility-report?fid=110010130848,30.434889,-99.673389
47852,BUCHANAN SEPTIC TANKS,12,,http://echo.epa.gov/detailed-facility-report?fid=110070048795,30.73441,-98.45751
53376,CITY OF STRAWN WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110069996219,32.551059,-98.51012
74166,BAIRD WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110012293963,32.392833,-99.392056
81983,NORTHSIDE WATER WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110030769826,32.254665,-98.222549
86422,MIDLAND PLANT 1,12,,http://echo.epa.gov/detailed-facility-report?fid=110067613390,31.96795,-102.07255
94778,RIDGE WWTF,12,,http://echo.epa.gov/detailed-facility-report?fid=110009747541,32.38765,-97.71482
2840,CITY OF JUNCTION,11,3.0,http://echo.epa.gov/detailed-facility-report?fid=110010923625,30.498167,-99.730833
70954,CITY OF BANGS WWTP,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009779659,31.6975,-99.131528
92884,CITY OF EDEN WWTP,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009777090,31.204694,-99.843583
699,ACTON MUD WWTF,11,,http://echo.epa.gov/detailed-facility-report?fid=110010131071,32.435990000000004,-97.69764
