Program,State,CD,Facilities,Percent
CAA,GA,,39,0.9906019812039624
CWA,GA,,2109,4.4059581757787205
RCRA,GA,,105,2.0787962779647593
CAA,GA,14,1,0.31645569620253167
CWA,GA,14,194,6.298701298701298
RCRA,GA,14,9,2.5
