REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110065282287,ACCRATRONICS SEALS CORP,13,,http://echo.epa.gov/detailed-facility-report?fid=110065282287,34.19405,-118.33466000000001
110070088291,PRECISION MILLING CO BMC,13,,http://echo.epa.gov/detailed-facility-report?fid=110070088291,34.18016,-118.31825
110009536207,CITY OF LOS ANGELES,12,,http://echo.epa.gov/detailed-facility-report?fid=110009536207,34.14115,-118.27313000000001
110002687370,HYDRA-ELECTRIC CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110002687370,34.20597,-118.35202
110013689605,WESTSIDE METAL RECYCLING,11,,http://echo.epa.gov/detailed-facility-report?fid=110013689605,34.16725,-118.29005
110070094980,GLENAIR INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110070094980,34.16171,-118.29221000000001
110055757998,GLENAIR INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110055757998,34.17201,-118.29718000000001
110070094982,GLENAIR INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110070094982,34.17006,-118.29656000000001
110070096676,OPM AUTO DISMANTLING INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110070096676,34.24726,-118.38368
110070094986,GLENAIR INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110070094986,34.163540000000005,-118.28751000000001
110055895740,ACUMENT GLOBAL TECH SATURN,9,,http://echo.epa.gov/detailed-facility-report?fid=110055895740,34.17415,-118.30961
110070093314,LA GERMAN AUTO,9,,http://echo.epa.gov/detailed-facility-report?fid=110070093314,34.153009999999995,-118.27762
110070090681,AMES RUBBER MANUFACTURING CO,9,,http://echo.epa.gov/detailed-facility-report?fid=110070090681,34.1468,-118.2724
110055985144,BURBANK WRP,9,,http://echo.epa.gov/detailed-facility-report?fid=110055985144,34.182221999999996,-118.318056
110066705480,BUCY DIE CASTING,7,,http://echo.epa.gov/detailed-facility-report?fid=110066705480,34.16551,-118.31421999999999
110070088476,AUTO ALEX,7,,http://echo.epa.gov/detailed-facility-report?fid=110070088476,34.234970000000004,-118.37063
110000887443,PARAMOUNT PICTURES CORP,5,,http://echo.epa.gov/detailed-facility-report?fid=110000887443,34.08348,-118.32172299999999
110066346369,GLENAIR INC,3,,http://echo.epa.gov/detailed-facility-report?fid=110066346369,34.16345,-118.28656000000001
110070088023,ELITE AUTO PARTS,3,,http://echo.epa.gov/detailed-facility-report?fid=110070088023,34.251059999999995,-118.38885
110000898627,A-H PLATING,2,,http://echo.epa.gov/detailed-facility-report?fid=110000898627,34.192440000000005,-118.32986000000001
