Program,State,CD,Facilities,Percent
CAA,MD,,17,0.16624291022882848
CWA,MD,,1254,25.72307692307692
RCRA,MD,,36,0.3287971504246963
CAA,MD,6,4,0.35211267605633806
CWA,MD,6,148,26.570915619389584
RCRA,MD,6,6,0.4531722054380665
