Date,Amount,Count
2001,0.0,2
2002,0.0,2
2003,0.0,1
2004,0.0,1
2005,0.0,2
2006,0.0,1
2007,0.0,1
2008,0.0,2
2009,192109.0,11
2010,5500.0,4
2011,0.0,1
2012,103000.0,6
2013,45000.0,4
2014,2500.0,5
2015,100000.0,5
2016,40264.25,5
2017,0.0,4
2018,199425.0,10
2019,0.0,0
2020,73721.0,1
