,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
44901,MOTIVA ENTERPRISES LLC DALLAS TERMINAL,7,,http://echo.epa.gov/detailed-facility-report?fid=110000495027,32.77884,-96.88443
74190,CITY OF GRAND PRAIRIE LANDFILL,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110030493437,32.771291999999995,-96.96002
63146,VOUGHT MARSHALL STREET FACILITY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110037839505,32.720646,-97.028069
27971,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001868658,32.73533,-97.06772
58155,OWENS CORNING IRVING,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001866801,32.815690000000004,-96.93434
63713,BALL METAL BEVERAGE,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000459815,32.6492,-97.31301
496,MARTIN SPROCKET & GEAR FORT WORTH,0,,http://echo.epa.gov/detailed-facility-report?fid=110002132843,32.69569,-97.35299
882,KESSLER HILLS CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001872723,32.75557,-96.87401
1052,MOTION WATER SPORTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110000769632,32.69695,-97.32877
1352,BROOKSHIRE'S,0,,http://echo.epa.gov/detailed-facility-report?fid=110015632813,32.661777,-97.246046
1421,LANE SUPPLY INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110000458843,32.73697,-97.08548
4524,TRENCH BURNER 1,0,,http://echo.epa.gov/detailed-facility-report?fid=110043433077,32.72348,-97.27102
5474,KETEMA INCORPORATED,0,,http://echo.epa.gov/detailed-facility-report?fid=110001869595,32.72054,-97.037
5637,ARNOLD BROTHERS DRY CLEANING & LAUNDRY,0,,http://echo.epa.gov/detailed-facility-report?fid=110001878059,32.744640000000004,-97.02823
8275,TRINITY INDUSTRIES PLANT 127,0,,http://echo.epa.gov/detailed-facility-report?fid=110033180545,32.79517,-97.31981
10521,DALLAS STEEL DRUMS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001869425,32.77864,-96.8584
12089,THE CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110006533787,32.756865000000005,-97.217426
12951,AMERICAN INTERNATNL MFG CO OF TEXAS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001869363,32.8017,-97.30845
13680,PARKDALE GARDENS APARTMENTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110039622539,32.87449,-96.86972
14988,FORT DEARBORN FORT WORTH,0,,http://echo.epa.gov/detailed-facility-report?fid=110012488441,32.82613,-97.34427
