REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110000471230,ROGERS HIGH FREQUENCY PRODUCTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110000471230,33.3006,-111.95098999999999
110012150368,SUPERSTITION CRUSHING,0,,http://echo.epa.gov/detailed-facility-report?fid=110012150368,33.417273,-111.83215700000001
110037083385,ALLIANCE RESIDENTIAL BLDGS,0,,http://echo.epa.gov/detailed-facility-report?fid=110037083385,33.509245,-112.02903500000001
110010596275,PHOENIX DEMOLITION,0,,http://echo.epa.gov/detailed-facility-report?fid=110010596275,33.480219,-112.047629
110020579649,"EDWARD KRAEMER AND SONS, INC",0,,http://echo.epa.gov/detailed-facility-report?fid=110020579649,33.494724,-112.046775
110012168894,LEJAS CORP,0,,http://echo.epa.gov/detailed-facility-report?fid=110012168894,33.41253,-111.87002
110017407162,ROGERS CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110017407162,33.30109,-111.89358
110015634562,JOE E. WOODS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110015634562,33.41506,-111.82928999999999
110000471542,TRIUMPH CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110000471542,33.405814,-111.955304
110000471551,M E GLOBAL INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110000471551,33.36887,-111.94591100000001
110001693445,SPRAY SYSTEMS- DEPT OF DEFENSE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001693445,33.39645,-111.9506
110000471089,LINCOLN RACKHOUSE,0,,http://echo.epa.gov/detailed-facility-report?fid=110000471089,33.29867,-111.88608
110000471515,UNITED DAIRYMEN OF ARIZONA,0,,http://echo.epa.gov/detailed-facility-report?fid=110000471515,33.407278000000005,-111.95216
110002591883,TURBINEAERO ENGINES TECHNICS,0,,http://echo.epa.gov/detailed-facility-report?fid=110002591883,33.40007,-111.97254
110000471454,NELTEC,0,,http://echo.epa.gov/detailed-facility-report?fid=110000471454,33.4159,-111.9629
110009523319,KYRENE GENERATING STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110009523319,33.356338,-111.94583999999999
110012150322,CMX CONSTRUCTION GROUP INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110012150322,33.51647,-112.04879
110037249956,SUMMIT BUILDERS CONSTRUCTION COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110037249956,33.50991,-112.00933
110022291777,LENNAR COMMUNITIES DEVELOPMENT,0,,http://echo.epa.gov/detailed-facility-report?fid=110022291777,33.35378,-111.95803000000001
110009526539,OCOTILLO POWER PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110009526539,33.421991999999996,-111.91420500000001
