Date,Count
2001,20
2002,14
2003,44
2004,34
2005,35
2006,25
2007,27
2008,43
2009,13
2010,27
2011,14
2012,25
2013,20
2014,20
2015,5
2016,23
2017,6
2018,25
2019,33
2020,6
