Program,State,CD,Facilities,Percent
CAA,NC,,75,2.524402558061259
CWA,NC,,977,15.689738236711095
RCRA,NC,,60,0.751503006012024
CAA,NC,5,8,2.93040293040293
CWA,NC,5,80,15.56420233463035
RCRA,NC,5,3,0.5033557046979865
