Date,Count
2001,360
2002,818
2003,953
2004,858
2005,740
2006,652
2007,588
2008,608
2009,615
2010,604
2011,633
2012,797
2013,825
2014,876
2015,811
2016,807
2017,689
2018,767
2019,761
2020,374
