Program,State,CD,Facilities,Percent
CAA,KS,,25,0.531236719082023
CWA,KS,,222,3.8561750911933297
RCRA,KS,,91,1.399138991389914
CAA,KS,1,12,0.6253256904637832
CWA,KS,1,82,7.105719237435008
RCRA,KS,1,30,1.618996222342148
