Date,Amount,Count
2001,4144335,24
2002,64860,32
2003,293385,33
2004,77950,30
2005,197200,18
2006,137000,19
2007,260000,7
2008,87500,7
2009,310402,11
2010,183160,5
2011,56100,9
2012,171000,11
2013,838050,11
2014,188939,11
2015,199000,1
2016,0,3
2017,0,0
2018,27500,2
2019,70000,1
