Date,Sum_District,Sum_State
2010,5835568.677127002,59898541.746583015
2011,5406418.464000001,57701661.20299999
2012,4695678.751437,54072766.957412
2013,4492918.576,48299688.058
2014,5672291.61,53509897.48099997
2015,4598494.09,50018869.947000004
2016,4362696.416,47908381.07400001
2017,4290734.244,43830034.24900003
2018,3475857.2860000003,47411641.734
