Date,Count
2001,9
2002,28
2003,8
2004,21
2005,28
2006,16
2007,13
2008,35
2009,25
2010,53
2011,25
2012,16
2013,27
2014,69
2015,30
2016,58
2017,68
2018,28
2019,35
2020,11
