Program,State,CD,Facilities,Percent
CAA,SC,,17,0.7688828584350972
CWA,SC,,544,19.868517165814463
RCRA,SC,,64,1.2620784855058176
CAA,SC,2,2,1.1428571428571428
CWA,SC,2,40,21.978021978021978
RCRA,SC,2,6,1.0344827586206897
