Date,Count
2001,377
2002,400
2003,342
2004,326
2005,336
2006,493
2007,717
2008,749
2009,720
2010,535
2011,493
2012,352
2013,242
2014,249
2015,365
2016,301
2017,327
2018,290
2019,250
2020,72
