Date,Count
2001,1127
2002,952
2003,1004
2004,935
2005,852
2006,920
2007,1026
2008,1057
2009,995
2010,1159
2011,684
2012,965
2013,346
2014,1211
2015,401
2016,1031
2017,339
2018,953
2019,215
2020,106
