Date,Amount,Count
2001,843336.0,360
2002,374015.0,360
2003,1988522.6,399
2004,1287291.0,396
2005,2177437.0,359
2006,1974606.2,455
2007,941044.75,507
2008,989030.0,481
2009,2539621.5,463
2010,2612792.31,361
2011,1864756.0,293
2012,1348396.26,262
2013,1212687.94,223
2014,919622.72,274
2015,995977.9,264
2016,2083212.6199999999,319
2017,907026.0,270
2018,1813643.33,277
2019,1422257.0,264
2020,1314682.0,157
