Date,Sum_District,Sum_State
2010,6669691.359999999,61627927.519738
2011,7484291.187999999,60165556.12493498
2012,6976469.402,58061351.26607399
2013,7058535.114,54182359.783999994
2014,6348815.472,57363455.413999975
2015,4654565.663000001,52659941.762999974
2016,6262019.3610000005,54506141.522999994
2017,5986503.155,51446226.72299997
2018,5919112.470000001,45909645.78899998
