Date,Sum_District,Sum_State
2010,4147136.975827,48481876.121127
2011,6227185.652025,55159495.780449
2012,5739122.021278,55469342.947574005
2013,4665973.008,54733627.854000024
2014,4317081.766000001,54041743.647999994
2015,3729798.816,44079607.628
2016,3081549.832,45046367.981999986
2017,3570045.708,47692076.21199999
2018,3856739.856,53844264.54299999
