Date,Count
2001,200
2002,175
2003,169
2004,257
2005,299
2006,339
2007,280
2008,238
2009,333
2010,318
2011,315
2012,321
2013,271
2014,314
2015,364
2016,316
2017,350
2018,304
2019,278
2020,85
