Program,State,CD,Facilities,Percent
CAA,TN,,35,1.2345679012345678
CWA,TN,,463,5.087353038127678
RCRA,TN,,78,1.8754508295263286
CAA,TN,8,3,1.2875536480686696
CWA,TN,8,74,7.922912205567452
RCRA,TN,8,5,1.3774104683195594
