Date,Amount,Count
2001,1465134,30
2002,861798,56
2003,703598,12
2004,192630,18
2005,469522,29
2006,811898,26
2007,39925,11
2008,2654067,30
2009,1804975,33
2010,360028,13
2011,446119,20
2012,304830,14
2013,43128,10
2014,188164,11
2015,16525,6
2016,155418,5
2017,625299,13
2018,243353,11
2019,1222679,15
2020,152930,7
