Program,State,CD,Facilities,Percent
CAA,OH,,51,0.708136628714246
CWA,OH,,1951,52.47444862829478
RCRA,OH,,224,1.1604413821685748
CAA,OH,13,2,0.3824091778202677
CWA,OH,13,105,58.011049723756905
RCRA,OH,13,18,1.4563106796116505
