Date,Amount,Count
2001,0.0,1
2002,15000.0,1
2003,0.0,5
2004,38275.0,8
2005,0.0,12
2006,9800.0,5
2007,5300.0,5
2008,0.0,2
2009,46000.0,7
2010,24000.0,3
2011,5000.0,1
2012,262143.0,5
2013,10000.0,5
2014,0.0,6
2015,8000.0,9
2016,27100.0,3
2017,20000.0,1
2018,0.0,1
2019,0.0,1
2020,0.0,2
