Date,Amount,Count
2001,5035225.0,151
2002,3527106.0,211
2003,628217.0,197
2004,915081.0,207
2005,849476.0,254
2006,1342834.0,253
2007,1798578.9,273
2008,3468306.0,346
2009,4077206.0,364
2010,4014357.3200000003,304
2011,3073160.0,272
2012,4111234.74,323
2013,4852381.6,249
2014,2740425.0,304
2015,13888038.51,336
2016,3874123.24,274
2017,4246184.859999999,223
2018,19099800.0,264
2019,5728827.0,404
2020,33793634.9,315
