Date,Amount,Count
2001,30625.0,29
2002,262350.0,52
2003,85881.0,61
2004,104600.0,30
2005,104637.0,47
2006,1541812.5,68
2007,80150.0,34
2008,1939056.0,41
2009,78876.0,24
2010,4603217.0,64
2011,50200.0,36
2012,709795.0,42
2013,78383.0,38
2014,54950.0,44
2015,112337.5,32
2016,552469.0,38
2017,150100.0,31
2018,115300.0,35
2019,289785.0,40
2020,160487.5,17
