Date,Count
2001,68
2002,98
2003,120
2004,107
2005,101
2006,98
2007,99
2008,100
2009,106
2010,92
2011,85
2012,75
2013,61
2014,67
2015,50
2016,61
2017,76
2018,63
2019,80
2020,32
