Date,Amount,Count
2001,1153674.0,100
2002,690793.0,116
2003,2056529.0,116
2004,546595.0,97
2005,1718020.0,109
2006,723372.0,108
2007,2109714.0,131
2008,8225277.0,175
2009,1579896.0,182
2010,4707562.0,139
2011,2558949.0,164
2012,2378431.0,219
2013,2481366.0,300
2014,1358489.0,248
2015,1765736.0,203
2016,1281438.0,210
2017,1119708.0,286
2018,984850.51,169
2019,1844988.9699999997,202
2020,666675.0,94
