Date,Sum_District,Sum_State
2010,13232535.858822001,62291718.16558298
2011,13134490.684856998,60272850.71891801
2012,12555887.229870997,56949852.692845
2013,11786937.195999993,54790941.82600002
2014,11765563.978000002,55317241.45799999
2015,10402729.620000003,50712136.37600003
2016,9676847.420000002,46602433.046
2017,9835122.034000002,50712928.14499999
2018,11707551.574000001,55902139.555999994
