Program,State,CD,Facilities,Percent
CAA,MN,,37,1.7900338655055636
CWA,MN,,179,11.00861008610086
RCRA,MN,,137,0.5547681716946751
CAA,MN,5,1,0.41841004184100417
CWA,MN,5,2,4.3478260869565215
RCRA,MN,5,9,0.23659305993690852
