Date,Count
2001,36
2002,306
2003,176
2004,168
2005,189
2006,161
2007,289
2008,233
2009,178
2010,208
2011,214
2012,217
2013,209
2014,152
2015,189
2016,186
2017,168
2018,133
2019,213
2020,164
