Date,Count
2001,52
2002,43
2003,42
2004,80
2005,73
2006,130
2007,150
2008,173
2009,158
2010,114
2011,173
2012,134
2013,136
2014,190
2015,63
2016,124
2017,121
2018,129
2019,111
2020,30
