Program,State,CD,Facilities,Percent
CAA,FL,,81,2.038248616004026
CWA,FL,,508,2.3938551434899393
RCRA,FL,,192,0.6816729390044735
CAA,FL,23,2,1.6260162601626018
CWA,FL,23,17,3.7777777777777777
RCRA,FL,23,3,0.3703703703703704
