Date,Sum_District,Sum_State
2010,6080704.485735,51087528.73557301
2011,6185462.178032001,51525503.365963064
2012,6411680.398793999,47021875.6223053
2013,6210414.801399999,47244818.786899984
2014,6561540.326300001,51394407.28002899
2015,5862764.798900002,46954277.749853
2016,5901786.051899999,46490663.607662
2017,5862691.213199999,46631080.84492601
2018,6230693.900699999,48463452.10774698
