Date,Count
2001,14
2002,28
2003,32
2004,33
2005,29
2006,28
2007,44
2008,77
2009,60
2010,51
2011,59
2012,28
2013,33
2014,30
2015,10
2016,13
2017,15
2018,8
2019,10
