Program,State,CD,Facilities,Percent
CAA,TN,,35,1.2345679012345678
CWA,TN,,463,5.087353038127678
RCRA,TN,,78,1.8754508295263286
CAA,TN,7,6,2.371541501976284
CWA,TN,7,78,7.155963302752294
RCRA,TN,7,9,2.7607361963190185
