Program,State,CD,Facilities,Percent
CAA,UT,,8,1.5037593984962405
CWA,UT,,116,1.1591885680023983
RCRA,UT,,35,1.7500000000000002
CAA,UT,4,0,0.0
CWA,UT,4,19,1.0117145899893505
RCRA,UT,4,2,0.45558086560364464
