Date,Count
2001,69
2002,40
2003,109
2004,86
2005,88
2006,53
2007,59
2008,79
2009,58
2010,47
2011,61
2012,34
2013,19
2014,29
2015,24
2016,43
2017,27
2018,25
2019,11
