Date,Amount,Count
2001,110909.36,34
2002,99995.0,29
2003,50000.0,32
2004,66250.0,40
2005,53500.0,45
2006,357520.0,19
2007,156876.0,15
2008,222296.0,27
2009,172042.0,22
2010,68300.0,26
2011,52145.0,19
2012,41855.0,16
2013,27337.0,10
2014,20000.0,12
2015,36164.0,12
2016,0.0,17
2017,51000.0,10
2018,7800.0,12
2019,32600.0,8
