Program,State,CD,Facilities,Percent
CAA,VA,,31,0.47736372035725283
CWA,VA,,632,13.623625781418408
RCRA,VA,,127,1.4201051101420106
CAA,VA,8,0,0.0
CWA,VA,8,10,17.24137931034483
RCRA,VA,8,8,0.9615384615384616
