Program,State,CD,Facilities,Percent
CAA,AZ,,5,1.25
CWA,AZ,,84,10.5
RCRA,AZ,,39,0.9215500945179583
CAA,AZ,1,1,1.4492753623188406
CWA,AZ,1,37,9.919571045576408
RCRA,AZ,1,6,1.4218009478672986
