Date,Count
2001,31
2002,12
2003,15
2004,18
2005,30
2006,13
2007,24
2008,20
2009,19
2010,31
2011,28
2012,35
2013,12
2014,20
2015,22
2016,36
2017,42
2018,22
2019,21
2020,7
