Program,State,CD,Facilities,Percent
CAA,NY,,23,0.1896437994722955
CWA,NY,,2249,31.1884620718347
RCRA,NY,,249,0.8040038747174685
CAA,NY,1,0,0.0
CWA,NY,1,139,36.77248677248677
RCRA,NY,1,23,2.1759697256385997
