Date,Sum_District,Sum_State
2010,541348.748,86678856.99937499
2011,693142.58,90088608.22806333
2012,630654.2580000001,84128360.17674768
2013,581324.7699999999,85205751.56200008
2014,618492.046,82311539.57499996
2015,456647.86000000004,76306704.07399999
2016,385484.18,70945880.26319697
2017,393094.91800000006,76601631.40198302
2018,394760.49,73653949.98
