Date,Amount,Count
2001,8020,9
2002,5000,4
2003,57250,18
2004,204750,13
2005,17500,5
2006,43256,18
2007,3000,2
2008,89320,4
2009,11500,2
2010,8500,2
2011,10000,5
2012,2000,1
2013,0,1
2014,2000,3
2015,0,0
2016,0,0
2017,20001,6
2018,24255,1
