Date,Count
2001,76
2002,65
2003,82
2004,79
2005,75
2006,69
2007,146
2008,137
2009,188
2010,119
2011,139
2012,152
2013,113
2014,109
2015,90
2016,80
2017,85
2018,83
2019,60
2020,26
