Date,Count
2001,4
2002,7
2003,4
2004,5
2005,2
2006,2
2007,9
2008,9
2009,3
2010,3
2011,0
2012,2
2013,0
2014,1
2015,0
2016,0
2017,32
2018,26
2019,18
2020,18
