Program,State,CD,Facilities,Percent
CAA,AZ,,5,1.25
CWA,AZ,,84,10.5
RCRA,AZ,,39,0.9215500945179583
CAA,AZ,3,0,0.0
CWA,AZ,3,13,17.105263157894736
RCRA,AZ,3,9,2.2167487684729066
