Date,Count
2001,53
2002,95
2003,81
2004,76
2005,78
2006,71
2007,66
2008,81
2009,65
2010,105
2011,74
2012,53
2013,56
2014,71
2015,79
2016,56
2017,64
2018,66
2019,70
2020,26
