Date,Amount,Count
2001,7240,4
2002,25200,3
2003,40000,2
2004,5000,1
2005,18500,6
2006,20608,2
2007,15000,2
2008,0,0
2009,0,3
2010,0,0
2011,0,0
2012,0,0
2013,3000,1
2014,0,0
2015,6023,2
2016,31033,5
2017,19750,3
2018,17717,3
2019,5500,3
2020,0,1
