Program,State,CD,Facilities,Percent
CAA,NY,,23,0.1896437994722955
CWA,NY,,2249,31.1884620718347
RCRA,NY,,249,0.8040038747174685
CAA,NY,11,0,0.0
CWA,NY,11,26,24.074074074074073
RCRA,NY,11,4,0.5215123859191656
