REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110019812639,885 PARK AVENUE BUILDING,0,,http://echo.epa.gov/detailed-facility-report?fid=110019812639,40.634941999999995,-74.13415400000001
110001608350,570 PARK AVENUE APTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001608350,40.635224,-74.133945
110019405507,MYERS AUTOMOTIVE SVCS STATION-496 ARTHUR,0,,http://echo.epa.gov/detailed-facility-report?fid=110019405507,40.56265,-74.15706999999999
110001611346,AMERICAN AUTO BODY-1517 RICHMOND TERR,0,,http://echo.epa.gov/detailed-facility-report?fid=110001611346,40.64038,-74.11851999999999
110002363362,CRYSTAL FRENCH CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110002363362,40.59022,-74.16497
110004432196,PREFERRED AUTO BODY,0,,http://echo.epa.gov/detailed-facility-report?fid=110004432196,40.616040000000005,-74.07393
110037612900,MEIER'S CORNERS SERVICE CENTER,0,,http://echo.epa.gov/detailed-facility-report?fid=110037612900,40.61257,-74.13049000000001
110040627827,CROPSEY-20 AVE CORP._# 10-27,0,,http://echo.epa.gov/detailed-facility-report?fid=110040627827,40.60005,-74.00261
110019578759,145 LINCOLN AVE BUILDING,0,,http://echo.epa.gov/detailed-facility-report?fid=110019578759,40.57897,-74.1079
110001611177,THE ROYAL PRESS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001611177,40.62579,-74.15488
110004472446,MOBIL OIL-#17-AP2,0,,http://echo.epa.gov/detailed-facility-report?fid=110004472446,40.6181,-74.03325
110002366225,AN-JO DRY CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110002366225,40.5908,-73.97028
110001584045,GETTY#58443,0,,http://echo.epa.gov/detailed-facility-report?fid=110001584045,40.6095,-74.08999
110000848931,NYC-TA YUKON BUS DEPOT,0,,http://echo.epa.gov/detailed-facility-report?fid=110000848931,40.575825,-74.167261
110019839861,THRIVING DRY CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110019839861,40.625240000000005,-74.02438000000001
110001584189,VALLEY GAS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001584189,40.51722,-74.2319
110001590207,SHORE HAVEN APARTMENTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001590207,40.59916,-74.00131999999999
110004468692,MOBIL OIL-#17-H10 NINO'S AUTO CARE,0,,http://echo.epa.gov/detailed-facility-report?fid=110004468692,40.58813,-74.10276999999999
110002366298,E & M CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110002366298,40.60876,-74.0051
110040834504,OUR LADY OF ANGELS CHURCH,0,,http://echo.epa.gov/detailed-facility-report?fid=110040834504,40.631820000000005,-74.02466
