Date,Sum_District,Sum_State
2010,8252020.3779270025,156329590.81125587
2011,7329290.030573996,164079497.8788981
2012,6979878.169376999,150474744.18651813
2013,6651035.707999997,153559067.7249999
2014,7898901.592,144831726.38699996
2015,5795591.174000001,135075866.67772993
2016,5116995.589999999,128490874.96425998
2017,5587274.094000001,126515214.26700002
2018,5147536.280000002,123510257.25789097
